date,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-02-28,7016,1614542148,23731,31223017960.878124,0.00199055,0.0006215619090817661,1.2e-05,3.7470763904354035e-06,961.120827,300.11609660062084,281.457995545549,267.91493612525863,8.232551268204427e-05,0.312256365869617,-64.652661087382,9.180511476080557,99991613858.4516,99991613858.4516,23196150392.42136,482843,33917,355263007.05950207,110933135.51231222,10905.67875047,3405.367613963269,169.0,52.77132583196528,369887906.17970896,115499853.36279777,0.057628828441039275,0.040418129947959985,0.0373457668363247
2019-03-01,8296,1614542149,23787,31519805332.34671,0.0031616,0.0009966137586188977,1.2e-05,3.7826939218834677e-06,1584.458932,499.46026429586414,243.558835497421,268.56740086670044,8.272235057036607e-05,0.315224493490289,-65.55969634943216,-0.9256148988230868,99991612273.99268,99991612273.99268,23195815653.704872,501157,42223,410543974.18915,129413516.31926511,9898.28481905,3120.181818507652,177.0,55.794735347781156,417935279.914819,131743436.92287098,0.05762381887543765,0.03540748499831862,0.03683642690771576
2019-03-02,5416,1614542149,23841,31317029887.137596,0.00154438,0.0004836945208972253,1.2e-05,3.758358856477488e-06,776.342163,243.14770366399492,312.31051589873,266.41424733768804,8.221151935456095e-05,0.31319657137312396,-65.14220971056533,1.964178540279164,99991611497.65053,99991611497.65053,23264868906.720703,502690,30060,320167289.94829607,100275297.47763118,12755.52596634,3994.986998718541,151.59369500000003,47.47862551578311,383431110.548039,120089309.1814351,0.0576106756274215,0.03481456598386458,0.03645876303002051
2019-03-03,5116,1614542149,23683,30876628574.25846,0.00124559,0.0003846284648860903,1.2e-05,3.7055062890943914e-06,639.6226019999999,197.51046452982655,596.460952315839,271.99225263150026,8.16396126436986e-05,0.308792190757866,-65.53184817534643,1.073653669279731,99991610858.02792,99991610858.02792,23264383908.96307,513509,29126,167641503.55492204,51766387.144666955,6042.8816361,1865.9946589017964,140.01,43.233994628008816,176004970.532976,54348960.435151294,0.057612120579130316,0.034903757245910015,0.036188523390996465
2019-03-04,6920,1614542150,23439,30088046289.018326,0.00131907,0.00039691569285252044,1.2e-05,3.610868501467128e-06,717.276625,215.83263100426242,313.29419267934503,265.9433919435354,8.136628959174545e-05,0.300905708455594,-69.8647339877437,-1.9364621700483813,99991610140.75128,99991610140.75128,23278643580.1982,543776,33154,319162028.7807,96037676.38238119,9683.45613155,2913.8072275627183,140.0000445,42.12681257408719,321045304.58527005,96604364.82257266,0.056377778676846464,0.03521914643484572,0.035730276444241406
2019-03-05,5373,1614542150,23809,31322380562.74578,0.00169765,0.0005317890143282683,1.2e-05,3.7590010732125124e-06,818.936134,256.5318172165421,89.437697560391,269.7484026276128,8.157282398650035e-05,0.31325008943437604,-66.83466757176383,5.0547831875788285,99991609321.81516,99991609321.81516,23342102191.401443,482395,30966,1118002945.6180742,350214522.70275754,38062.890867,11923.203968218642,169.9995,53.2523585787992,1178655478.587547,369213934.07986635,0.05623559481648007,0.035573096160849416,0.03614411564755509
2019-03-06,5606,1614542150,23665,31551973026.29749,0.0014555999999999998,0.00045930906189677674,1.2e-05,3.7865545086296517e-06,736.047496,232.25699704536382,292.845861208668,272.1395154354093,8.191753323808071e-05,0.315546209052471,-64.87163598580011,7.109979286229695,99991608585.76767,99991608585.76767,23345970593.202328,505667,32018,341447914.52087003,107742595.01593266,10727.60069855,3385.0537326560925,174.0,54.90504037512996,343476319.16624904,108382650.41220646,0.05612644208843375,0.035491298724433795,0.036122824156692296
2019-03-07,6542,1614542151,23907,31148776781.27557,0.00162359,0.0005057708702916199,1.2e-05,3.738166928534568e-06,794.770009,247.58191361957677,274.949644122743,269.6779227099619,8.07884122978329e-05,0.311513910711214,-63.48298723347854,5.321760828490249,99991607790.99763,99991607790.99763,23375586995.050808,489513,30544,363672439.40261096,113289023.81619431,11939.93657685,3719.456336698409,172.0,53.58039264232882,364693422.803351,113607074.34813012,0.05605077976296645,0.035596682332228326,0.035714682296055004
2019-03-08,5306,1614542151,23873,30594851940.712765,0.00126688,0.0003876325937771773,1.2e-05,3.6716903931912483e-06,663.83595,203.1166733558321,199.526051071102,262.4326775959128,7.969668821060347e-05,0.305974199432604,-62.17431254032606,6.9110227358609775,99991607127.1617,99991607127.1617,23380379902.20397,523993,28994,501145622.79152834,153337630.7327916,17292.414200299998,5291.0325911937825,181.99900000000002,55.68699832253449,501376257.32350194,153408198.94907385,0.0560679229683292,0.035196772053967304,0.035761707123640914
2019-03-09,4676,1614542151,23869,31155105511.976997,0.00117297,0.0003654707167869768,1.2e-05,3.7389264869892e-06,593.924185,185.0532388799978,398.996538295033,266.6327641766666,7.9679905250916e-05,0.3115772072491,-62.35497509302863,8.092692195346284,99991606533.23752,99991606533.23752,23384317053.847347,506341,24055,250607704.418979,78083648.6579734,10566.08311337,3292.1506680257,199.5998,62.190748251478915,254167129.29223397,79192684.31939521,0.05602335420919975,0.03530687135305388,0.035854960123193697
2019-03-10,6141,1614542152,23885,31176213469.904694,0.00105242,0.0003281322492347129,1.2e-05,3.741459674670336e-06,537.42524,167.56290530083555,543.296858698382,267.3189591400347,7.986560920006859e-05,0.311788306222528,-59.83354288205391,1.2121298574197672,99991605995.81229,99991605995.81229,23384130747.6258,510658,26015,184045985.90054405,57383386.21098591,7604.38204795,2370.9573985993284,205.0,63.91660277561824,197827998.977391,61680456.72455273,0.0560109498467094,0.033183320151017034,0.035779270910114826
2019-03-11,5499,1614542152,23978,30886065593.969482,0.00136064,0.00042028344446939773,1.2e-05,3.7066390328321763e-06,704.686827,217.6683082400712,279.827983644682,264.888650469667,8.019760060125237e-05,0.308886586069348,-62.07228889132782,0.030423461995701773,99991605291.12544,99991605291.12544,23383931725.636944,517909,28680,357332401.10142803,110375185.46818306,12576.75642074,3884.791354628131,250.0,77.22164651733699,360701374.146812,111415816.05073132,0.055987650087898085,0.03322825020669441,0.03237531415772426
2019-03-12,5542,1614542152,23798,30851786215.67707,0.00123076,0.00037974332491347464,1.2e-05,3.70252518684528e-06,668.5596400000001,206.27990883401776,273.637372227851,263.46534334684816,7.995609637935089e-05,0.30854376557044,-60.618678765616075,0.703878666989284,99991604622.56578,99991604622.56578,23418716523.837986,543208,27338,365416477.31986403,112746975.91375615,14101.48666091,4350.925794498501,297.0,91.63749837442069,385506442.336075,118945609.37003629,0.05590902601740117,0.03319629140472812,0.03237488468844759
2019-03-13,6404,1614542153,23636,31254373393.12453,0.00137434,0.00042957742310910764,1.2e-05,3.750839732023584e-06,738.3996139999999,230.80155085850643,362.04259036780996,266.17021049698616,8.11457500233641e-05,0.312569977668632,-59.84694247020733,4.486450468148116,99991603884.1662,99991603884.1662,23422859680.210087,537277,26620,276187405.96950686,86327891.31624618,10379.504742799998,3244.3215656684556,297.92,93.12084774703885,276302416.25346696,86363840.07813524,0.05590876725128773,0.03295332472411352,0.03242218062144005
2019-03-14,5079,1614542153,23539,30936096711.037365,0.00139933,0.00043293443500361624,1.2e-05,3.71264335077744e-06,743.856253,230.13941430288924,314.237737873464,264.59540264886465,8.028135590913456e-05,0.30938694589812,-55.048878504880676,2.787543036584143,99991603140.30994,99991603140.30994,23422794960.254704,531579,22800,318203675.3987009,98448063.30516084,14132.30510368,4372.350714527968,422.5806675,130.74094211341392,322216556.363823,99689596.29121265,0.055902801096921265,0.033008663579811734,0.03199129806481764
2019-03-15,4908,1614542153,23833,31302304686.435204,0.00142372,0.00044569459963069883,1.2e-05,3.756592023409368e-06,672.838875,210.63176257206106,260.479337884065,265.7772255865487,8.022968181381487e-05,0.313049335284114,-54.33536613633916,4.0292768793774565,99991602467.47107,99991602467.47107,23509073852.05932,472593,22431,383875370.9976632,120171929.72276111,18580.08372944,5816.482861024373,377.0,118.01959940211098,416769858.13505095,130469527.05563222,0.055908606322627466,0.033066910692597644,0.031180122943237864
2019-03-16,6208,1614542154,23804,31739360164.76339,0.00131849,0.0004185154373675724,1.2e-05,3.8090431087159317e-06,611.970776,194.2519222548617,445.400803126552,269.0436756474215,7.955801573443323e-05,0.317420259059661,-53.58138010710678,6.411842151679157,99991601855.50029,99991601855.50029,23518270750.51833,464144,21892,224498027.73950008,71260222.12345506,10695.54740438,3394.983427883185,407.285055,129.28052766922832,234146923.776677,74322977.2032155,0.055858798060549913,0.03308696329197907,0.031071318165036325
2019-03-17,4331,1614542154,24225,31416009205.25876,0.00118536,0.000372424085265498,1.2e-05,3.7702377532445642e-06,493.31138899999996,154.99176857610956,588.14396041341,268.1166982699653,7.919715530249262e-05,0.314186479437047,-50.070741536423185,5.2505393961087945,99991601362.1889,99991601362.1889,23517843406.521385,416170,21993,170012119.63802907,53415509.33070241,7955.06895632,2499.3751090651244,299.399,94.06711775697242,174955831.556356,54968756.77367251,0.05447435891345222,0.03316283514703767,0.031068541842598232
2019-03-18,5244,1614542154,24040,31317441265.213528,0.00132216,0.00041410146276565403,1.2e-05,3.7584086292036116e-06,591.9995,185.41466910701863,276.107714484779,268.19603804789693,7.890299578645215e-05,0.31320071910030106,-51.8419624124551,5.170637639168858,99991600770.1894,99991600770.1894,23542405547.512947,447751,24545,362147073.49548405,113424723.83885516,16196.77838498,5072.842637283949,396.0,124.0274847637192,397549925.459328,124512922.5321326,0.05446420269055072,0.03316635361111847,0.031069940736809312
2019-03-19,6247,1614542154,23990,31453479970.05711,0.00180052,0.0005663737731855489,1.2e-05,3.7747346756640236e-06,811.103947,255.14184952573794,275.03947231542,269.7704523029671,7.87157172979061e-05,0.314561222972002,-55.737955981617844,4.933655350547767,99991599959.08546,99991599959.08546,23550736650.941936,450484,24486,363553635.110285,114359876.07620823,14869.93093137,4677.503659280948,465.6,146.45970541576412,364105128.785503,114533354.60114612,0.04816100953588137,0.03315739411989088,0.030977751264930336
2019-03-20,5223,1614542155,23684,31648386281.070076,0.00154975,0.0004905120731868898,1.2e-05,3.7981254255477837e-06,730.087565,231.0803452918976,291.225643467991,273.3473705691695,7.852580547496393e-05,0.316510452128982,-54.662871239793965,-0.7909822029050393,99991599228.9979,99991599228.9979,23549343402.016125,471100,25377,343347508.95653206,108673075.2971917,13621.28089316,4311.277774069935,418.0,132.3013689899145,345667245.22573596,109407296.07257743,0.04549064793737823,0.031138136315614507,0.030852132514364677
2019-03-21,4981,1614542155,23444,30935638888.62188,0.00126306,0.0003907685106967461,1.2e-05,3.7125885772338232e-06,660.848177,204.45478276799972,287.477335011213,269.32168536758064,7.780711115491471e-05,0.309382381436152,-54.28061107849232,-3.981579179725305,99991598568.14972,99991598568.14972,23560868376.933067,523214,25339,347824285.223215,107610705.6836856,13825.83300175,4277.469139419956,400.0,123.75295257446079,350332782.431432,108386790.52378973,0.04549936354505262,0.03134107565902331,0.03066599873939905
2019-03-22,6141,1614542155,23195,30983313325.613678,0.00111581,0.0003457439578654929,1.2e-05,3.7183100119069678e-06,579.609917,179.59744644847223,248.064711385657,268.2741448917821,7.777808894383259e-05,0.30985916765891397,-52.46084026705513,-5.481154754101511,99991597988.53981,99991597988.53981,23631079608.96588,519452,25184,403086748.7358431,124900124.45762609,16856.45334129,5223.126602013439,346.8316085,107.46895352761231,424512920.947084,131539220.3451178,0.045497448779510986,0.031149516861524187,0.03066039364968398
2019-03-23,4393,1614542156,24422,30980141033.65162,0.00101239,0.00031366620518946,1.2e-05,3.7179293180232115e-06,353.358941,109.48029721079449,592.847497805299,268.5463781470167,7.78113687457915e-05,0.309827443168601,-50.9670555794359,-2.0599463205459028,99991597635.18086,99991597635.18086,23630987220.12016,349036,16674,168663270.07425404,52256509.72356135,10118.83424271,3135.0925412657266,379.1999815,117.48656071772577,168721442.162942,52274533.03306332,0.04411768334047449,0.030489356552240294,0.03066036461294337
2019-03-24,4235,1614542156,24226,30605253966.436176,0.00111136,0.0003401631338300127,1.2e-05,3.672939107004168e-06,470.69852199999997,144.0705840885718,479.870930298037,270.99014363450567,7.708484741747184e-05,0.30607825891701396,-51.60393630887728,-4.313588598037804,99991597164.48233,99991597164.48233,23629333942.36073,423534,19687,208371857.620923,63778095.38791605,10586.87292052,3240.4116308884445,320.999,98.25081503410257,208423767.186253,63793983.77729339,0.04373342290640412,0.030474957690631438,0.030662112867950318
2019-03-25,5964,1614542156,23883,30100416993.362606,0.00150861,0.00045413606426419336,1.2e-05,3.6123536044241515e-06,694.531764,209.0745267560387,359.45735782284,269.0829148004649,7.702432718676546e-05,0.301029467035346,-52.479591249247406,-9.221607864364227,99991596469.95056,99991596469.95056,23630155211.864056,460380,26493,278173736.86709094,83738491.75233096,10520.303607,3166.9213878652376,325.0,97.83457678648745,278714403.46021605,83901248.32870321,0.0437167071477641,0.029748834409177086,0.030726200698981982
2019-03-26,5719,1614542157,23810,29936467021.334507,0.00160896,0.00048170626373042724,1.2e-05,3.59267798128302e-06,750.1129440000001,224.57618811534851,295.486534619289,269.56661262760326,7.641855851039859e-05,0.299389831773585,-49.491107749959156,0.3469409571699136,99991595719.83763,99991595719.83763,23629915307.891655,466209,27090,338396454.67658603,101312457.63840063,13984.77593281,4186.899713915265,456.83992550000005,136.7732284429021,378847580.019942,113423113.25000021,0.043561395360402336,0.022620755099419645,0.030722529598784718
2019-03-27,5894,1614542157,23780,30888005445.431732,0.0016086,0.0004969062208742776,1.2e-05,3.7068722183832717e-06,782.464806,241.70808760200478,242.72782733288201,280.41890972122263,7.670856986069695e-05,0.308906018198606,-46.05577681502306,-5.2636126588336305,99991594937.37282,99991594937.37282,23683317563.14233,486425,29943,411949449.86774194,127253664.25775045,14239.72662737,4398.737252697532,224.49998,69.34939490746666,426380134.403461,131711389.55755962,0.043637553979701225,0.01643297821061579,0.030991445907380462
2019-03-28,6589,1614542157,24246,30473995093.44801,0.00178199,0.0005430891958818585,1.2e-05,3.65718682516866e-06,686.6438919999999,209.26541628374437,369.375175338927,278.128720667024,7.598362518753617e-05,0.304765568764055,-46.739225618923854,-3.306354960664038,99991594250.72893,99991594250.72893,23682588697.664455,385325,29842,270704695.18959904,82501470.39655828,9104.80558986,2774.83125407983,288.26898300000005,87.8544605610307,271705608.41275,82806514.28429535,0.04343016516369374,0.015448394347502737,0.030923399920972882
2019-03-29,5364,1614542158,24203,30672564917.895073,0.00302789,0.0009288096090735681,1.2e-05,3.681017245964292e-06,1052.3330839999999,322.80468589189917,190.231989633654,277.6939679366133,7.501023586253812e-05,0.306751437163691,-39.44481277293331,-0.7832438107344176,99991593198.39584,99991593198.39584,23683966777.60408,347547,27267,525629750.237897,161237681.30146688,19300.18394915,5920.359163925364,506.0,155.21622720482765,526258115.741555,161430433.32277802,0.0434040273182527,0.015117499751040932,0.03044545171469521
2019-03-30,4985,1614542158,23253,30998102892.050438,0.00130632,0.0004049684654136397,1.2e-05,3.720085113114456e-06,696.044216,215.7786438342519,275.305051618526,278.84304329630265,7.576132645147132e-05,0.310007092759538,-37.63428596938906,-0.7203289847478029,99991592502.35165,99991592502.35165,23683872065.23011,532830,23373,363202897.71109587,112595474.40125667,15547.92259388,4819.966281779072,493.502567,152.9892960650391,363401594.786731,112657071.90401413,0.043409278972927234,0.015132663014586838,0.030299821311163593
2019-03-31,5791,1614542158,23153,30807282178.54511,0.00109597,0.00033766696184340964,1.2e-05,3.697184724144744e-06,595.0633849999999,183.3382714099885,519.2045697831791,277.5455283005161,7.525032031068959e-05,0.308098727012062,-38.43145724852495,-2.260537053871598,99991591907.28824,99991591907.28824,23682434536.901787,542954,22855,192586116.7767551,59335537.41911456,8466.795057800002,2608.6087791801974,379.999,117.07720816585653,193508601.046101,59619753.64818869,0.04282534310135151,0.015056068281779285,0.0269758044308892
2019-04-01,6834,1614542159,23726,31214781142.639893,0.00155289,0.0004847719786248085,1.2e-05,3.74608874002518e-06,755.296236,235.78389375525006,273.979627455267,304.4150871713145,7.543319117920229e-05,0.31217406166876505,-34.77715884213146,-0.3264753824973589,99991591151.992,99991591151.992,23692365811.806225,486380,26228,364959950.0543801,113931029.95490547,14066.13117385,4391.081300506387,342.0,106.76352909071764,368926488.427837,115169280.34971252,0.04282902845064841,0.015224710712165287,0.026642686924284432
2019-04-02,8280,1614542159,23277,35529531400.02179,0.00291344,0.0010352186471045417,1.2e-05,4.2639023852403e-06,1692.508307,601.3908506046934,117.55482465293899,339.4678022895881,7.246034393250277e-05,0.355325198770025,-27.797803877954717,15.069360367551207,99991589459.4837,99991589459.4837,23723252345.625484,580932,41145,850595369.0517777,302237968.58118564,21316.21690291,7574.18900805146,609.0,216.3930460509452,877055744.470422,311640006.7363449,0.0439502993322315,0.02793349742256768,0.031417993803798824
2019-04-03,10189,1614542159,23152,34131954677.469326,0.00269586,0.0009202271263056685,1.2e-05,4.096179147161952e-06,1832.4110699999999,625.4903344968933,55.888591890974,307.9518458213538,6.881705631299267e-05,0.341348262263496,-37.65798172232388,13.44027470115952,99991587627.07263,99991587627.07263,23802345039.745804,679712,46153,1789123401.465056,610714164.065052,41061.40044934,14016.237689487745,499.0,170.33278286948453,1895106814.9385128,646891418.0829699,0.04403214155668195,0.028584943246123793,0.0318951536026829
2019-04-04,9219,1614542159,23128,33120681462.107086,0.00201513,0.0006674809475661433,1.2e-05,3.974816200837523e-06,1233.332048,408.5223504502102,155.38763753230802,295.02478037243986,6.744379833947463e-05,0.331234683403127,-32.430260518010265,5.741289332502706,99991586393.74057,99991586393.74057,23814085003.547646,612037,36963,643497693.7785681,213148754.86938643,18222.03324815,6035.7694139122195,375.510525,124.38210986291699,673541014.951382,223100144.8464418,0.043824396131930565,0.02841212617825068,0.031918549821629845
2019-04-05,7315,1614542160,23018,36334783714.21384,0.00197004,0.0007158700138297867,1.2e-05,4.360540986963432e-06,1433.499843,520.9029016839288,109.576644943357,315.25251154302896,7.219593414948942e-05,0.363378415580286,-26.030061753438577,15.1585426018733,99991584960.24074,99991584960.24074,23858728082.700367,727651,38648,912526433.091006,331592409.43173957,25199.9810097,9157.129171958079,395.58701,143.74778091794275,973928866.0628699,353904728.2378302,0.04438035972497952,0.03289207721095952,0.03394701805064975
2019-04-06,5619,1614542160,23436,35293810478.5622,0.0013285,0.00046891773566404445,1.2e-05,4.235613720713988e-06,819.429695,289.2323049418732,251.331577697377,303.8926019958976,6.997280740432252e-05,0.352967810059499,-24.894577868978327,13.307238592858367,99991584140.81104,99991584140.81104,23888403424.209602,616808,25699,397847278.3121931,140427282.5639868,15484.06368451,5465.376049543311,324.95,114.6968898788342,397924952.62822795,140454699.09721544,0.044400065286791635,0.033320826166667435,0.034206168287727316
2019-04-07,7394,1614542160,23686,36187728880.14669,0.00169924,0.0006149681239722975,1.2e-05,4.342892991965568e-06,796.451481,288.24196293962484,280.88745751561,310.7700272948622,6.974367722808284e-05,0.361907749330464,-25.157335499494696,18.280479204319416,99991583344.35954,99991583344.35954,23888333708.21704,468710,27462,355984507.91916394,128833552.05753736,13114.35337879,4746.186115242254,409.7385,148.28753834904035,360146372.488221,130339763.09674303,0.04441872028130234,0.033260950139221944,0.03399357574146116
2019-04-08,8984,1614542161,23456,35829333393.42163,0.00180452,0.0006466019156081502,1.2e-05,4.299881956031412e-06,989.8790779999999,354.69693217876744,178.44038251861699,304.2985913262492,6.7820330617356e-05,0.358323496335951,-28.106781576020108,15.003115760479314,99991582354.4805,99991582354.4805,23948874920.133064,548555,38762,560364088.796145,200791619.518544,14921.21554781,5346.622124673631,309.87467999999996,111.035378763584,578376157.064273,207245766.79662138,0.04433096129028168,0.033290981342169984,0.034037635797864486
2019-04-09,9017,1614542161,23336,34995262247.963585,0.00163615,0.0005726231900245874,1.2e-05,4.199785032115057e-06,936.7822480000001,327.8570052917912,249.162154325645,295.82575091165006,6.736153170085384e-05,0.349982086009588,-27.78941918434912,12.249907717770704,99991581417.69824,99991581417.69824,23949231728.91155,572553,34251,401311273.3285051,140451756.57867414,12184.48782627,4264.352466396405,265.58716200000003,92.95074897412638,417330892.537484,146058336.32651186,0.042070834568296966,0.03368258760465975,0.03319495641530513
2019-04-10,9602,1614542161,23628,35404762335.09851,0.00168419,0.0005963336753056178,1.2e-05,4.2489292203774e-06,954.645628,338.01847532622776,274.925489841634,299.8671890531125,6.665938621963046e-05,0.35407743503145,-27.597260861952385,14.630240029897651,99991580463.05261,99991580463.05261,23962208753.003,566829,32242,363704291.372368,128779482.5990592,11706.59417314,4145.040837779529,294.9395,104.43142164945833,377444009.33028,133644406.69165224,0.04151956147018696,0.033616787984847,0.03321764121057107
2019-04-11,9246,1614542162,23381,32862758407.31379,0.00179147,0.0005887760368266078,1.2e-05,3.943863107905404e-06,1116.068784,366.80187525853705,162.16126379417102,275.7836309956672,6.507166746584623e-05,0.328655258992117,-39.039841776952095,6.51819795629142,99991579346.98384,99991579346.98384,24057623082.2789,622989,35563,616618155.3314829,202654799.5397099,18670.25932136,6136.078912711557,409.195325,134.48419551623846,663970432.245377,218217374.37271225,0.04188005274432192,0.036582950825867364,0.034646248125980966
2019-04-12,8206,1614542162,23726,32547616173.053894,0.00135512,0.0004410964026200879,1.2e-05,3.90604288287462e-06,711.470013,231.58603172144697,262.603328285976,270.92461565816257,6.403943485884285e-05,0.325503573572885,-48.919788196630066,4.137824112450253,99991578635.5138,99991578635.5138,24059757650.75738,525024,29238,380770416.30874753,123942131.2193325,13622.67201589,4434.2284227835335,355.8442750000001,115.82858314795243,398299684.400628,129647970.62535666,0.0418373994640713,0.036584309938284064,0.03451991641851585
2019-04-13,6138,1614542162,23925,32659142009.496838,0.00122537,0.0004002290356981094,1.2e-05,3.919427134969284e-06,627.256373,204.87380407655118,425.15085756374606,270.86265934794665,6.43610638743842e-05,0.326618927914107,-49.639401073947,5.569718517361574,99991578008.25743,99991578008.25743,24064432373.24023,511893,22318,235190818.10452408,76817772.86454143,11131.44870132,3635.741840956017,307.8449950000001,100.54800223062362,248431672.116029,81142486.40644632,0.04126775510816685,0.03652006711379747,0.03451534075962125
2019-04-14,4801,1614542163,23752,32913755116.077682,0.00105256,0.00034646620196707764,1.2e-05,3.949983301289172e-06,508.670039,167.43651332634266,506.710395897568,273.8518104536219,6.383125527257504e-05,0.32916527510743104,-48.70937272330872,5.148051123855816,99991577499.58739,99991577499.58739,24074179208.1158,483268,23024,197334766.188221,64955752.60060633,9124.54081333,3003.4819870487518,233.0,76.69550910003143,210083427.685997,69152169.26977327,0.04108772138992926,0.036489721187287695,0.03452451764878515
2019-04-15,7771,1614542163,23761,31872584972.08438,0.00137002,0.00043669757266014575,1.2e-05,3.825032387791236e-06,726.071414,231.4372228666149,363.310628827445,264.94223153452725,6.320824167260048e-05,0.31875269898260306,-53.876919519318065,0.419771544163342,99991576773.516,99991576773.516,24079946023.344555,529970,31389,275223373.16755795,87728193.02025521,9480.80689478,3022.032786243996,250.0,79.68817474565076,297593047.620281,94858587.12742285,0.04114902648216997,0.036923923954077315,0.03477325114621671
2019-04-16,8995,1614542163,24100,32551646411.310497,0.0014774,0.00048095853941313484,1.2e-05,3.906526650167604e-06,645.6616280000001,210.19119639771677,132.822507193499,266.7056398643088,6.253288588002449e-05,0.32554388751396696,-50.72775392347751,3.614862134510057,99991576127.85437,99991576127.85437,24099959704.622025,437027,30737,752821025.8987514,245076283.37333244,25050.69172671,8155.099569627144,204.99998,66.73649042948549,769983111.604019,250663295.47167298,0.04115900454772233,0.037062874195525904,0.03486865592933225
2019-04-17,8235,1614542164,24032,33536319717.642803,0.00143573,0.0004815315698332616,1.2e-05,4.0246974277887485e-06,653.615487,219.21704744098247,204.05852897498102,272.40286938901056,6.417314381157995e-05,0.335391452315729,-48.79628227919839,7.085147594543517,99991575474.23888,99991575474.23888,24179782630.989483,455249,31522,490014193.36164385,164346571.96688223,17440.06023165,5849.247129566885,225.0,75.46307677103901,549745578.6220009,184379968.01818368,0.041224090710353656,0.03741662306289418,0.035055823330964284
2019-04-18,10179,1614542164,23679,33612329452.637913,0.00142633,0.00047946313460441926,1.2e-05,4.033819393305216e-06,714.824279,240.2893366196349,302.675425176087,272.7565287517471,6.368314239230042e-05,0.336151616108768,-52.815247153485785,6.8636537373481845,99991574759.41458,99991574759.41458,24180912449.909058,501164,31912,330359079.2058616,111050738.37125489,10367.0816252,3484.911242642494,245.86292000000003,82.64721789922073,330834308.82331,111210487.57518288,0.04121314450862768,0.0374146157865022,0.035050631088591945
2019-04-19,9478,1614542164,23999,33182507110.95155,0.00137393,0.00045594283711801925,1.2e-05,3.982236391531032e-06,633.3169690000001,210.16815677716087,276.832678632645,267.6986224136926,6.273272075339021e-05,0.33185303262758603,-57.13462148736782,4.847416695216022,99991574126.09761,99991574126.09761,24181587754.853146,460952,30087,361198593.3885568,119864848.59681092,12017.50466549,3988.0453678590206,220.34797999999998,73.12314539636264,361570662.870467,119988320.982731,0.041219657665242784,0.03750651949094851,0.03418897625447628
2019-04-20,4907,1614542164,23605,32766433231.489677,0.00107372,0.000351849395273036,1.2e-05,3.932303340979428e-06,566.5813410000001,185.66414167924202,522.2131374861519,263.7900309450506,6.166608842710472e-05,0.327691945081619,-64.42263855562389,5.91810159339845,99991573559.51628,99991573559.51628,24181534922.909447,527679,21790,191476556.94925493,62745325.38423275,8793.27092355,2881.484052567744,306.0,100.27373519497542,191605373.424106,62787537.505435266,0.04122574579771408,0.037324438562382205,0.03420932677989888
2019-04-21,4907,1614542165,24038,32191975510.109383,0.00117733,0.000379037726835704,1.2e-05,3.8633626273249195e-06,573.576279,184.66109668405758,437.619258315086,258.47264283041335,6.079363050646793e-05,0.32194688561040996,-62.5975529936541,3.901036087724175,99991572985.94,99991572985.94,24191390248.621918,487186,22212,228489882.66861403,73561606.1186483,10346.07770536,3330.887495523949,380.0,122.33981653195579,229807077.991482,73985673.05058621,0.04120724235093736,0.03749581441758651,0.03421267090119761
2019-04-22,8776,1614542165,24031,32413516557.35463,0.00146399,0.0004745706364494205,1.2e-05,3.889949820280908e-06,688.4425679999999,223.16725363877725,293.247212708137,261.294706976977,6.0210722260938856e-05,0.324162485023409,-62.42711601093559,4.626782478725486,99991572297.49745,99991572297.49745,24201068680.55789,470251,30162,340980469.5979058,110533076.36930612,11341.18427766,3676.3864785546803,296.4,96.08176056093842,342072800.18276805,110887168.9661621,0.04120429700846681,0.0375085274288514,0.03390688172273075
2019-04-23,8354,1614542165,23513,32094225063.917686,0.00135249,0.0004341077733284198,1.2e-05,3.8516316423345356e-06,794.678903,255.06753402420807,245.564992140976,256.94367777197715,5.788588829099341e-05,0.320969303527878,-63.32171371618212,4.865110205328682,99991571502.81853,99991571502.81853,24200732711.941803,587569,31386,407189846.6920496,130695441.49637055,12974.73965003,4164.493148925673,280.51255499999996,90.03591940917556,407225178.655925,130706781.97220793,0.041204932582113635,0.03748219852771022,0.03390298912056211
2019-04-24,9682,1614542166,23389,30006754093.662766,0.00173965,0.0005220565045801369,1.2e-05,3.6011140487808715e-06,1048.15446,314.5436459331941,147.46242147466,237.16505343684398,5.524589739041992e-05,0.30009283739840603,-67.74805357786143,-0.3111421769318173,99991570454.66408,99991570454.66408,24255460104.405464,602510,38070,678081706.8831778,203487463.40652707,18947.33188502,5685.958586504941,499.85,150.00140477359324,721324924.862763,216464443.38825855,0.04148890172302193,0.03941986308675144,0.034659301023439566
