date,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-11-01,16,1614335539,1426,1363715.5148923593,28.40886925,0.004304623973453121,28.0,0.004242670491247636,14090.799147999998,2.135093490832748,0,0,0.0,0,0.0,2067.11247975,576.0043305313178,4.593663910205266e-07,0.00015152394611598702,0.0,1.2572009597165528,8999999999,496,12,4353899.50337,659.7200337430585,362824.95861416706,54.97666947858825,47481.071576999995,7.19451933116267,4353899.50337,659.7200337430585,0.061681898172282625,0.06933018445441523,0.07206430436412563
2015-11-02,7,1614335539,1427,1476697.3432169862,29.0267686424474,0.004762639126804318,30.0,0.00492232447793688,15181.0,2.4908602633186594,0,0,0.0,0,0.0,4073.25703333,625.674599424373,4.5000000000000056e-07,0.000164077482597896,0.0,29.133833851551643,8999999999,523,5,2209534.02286,362.5347801852708,441906.80457200005,72.50695603705415,34884.372101,5.723739956340356,2209534.02286,362.5347801852708,0.061944015191668735,0.06346143479134013,0.07244734374372558
2015-11-03,20,1614335539,1427,1551572.416957939,31.5169303375912,0.005433422198269421,29.0,0.004999511121864416,17271.277825,2.977515364651647,0,0,0.0,0,0.0,288.99978757,657.734675683814,4.300000000000003e-07,0.000172396935236704,0.0,41.95259056093063,8999999999,548,34,31141891.399636,5368.766634771517,915937.982342235,157.90490102269158,294575.98423400003,50.78399687627722,31141891.399636,5368.766634771517,0.06164672880003886,0.06305069548688039,0.07250936587794864
2015-11-04,14,1614335539,1429,1335027.6928762125,28.3950514487896,0.004212020003221217,27.0,0.0040050830790736465,15248.142628,2.2618547417297914,0,0,0.0,0,0.0,2102.49714424,569.6028397372454,3.6582764922267663e-07,0.000148336410336061,0.0,25.633234999407016,8999999999,537,16,4280624.125287,634.9724167430145,267539.00783043803,39.685776046438484,105540.5,15.655498915073043,4280624.125287,634.9724167430145,0.06266378477367936,0.06934219116971944,0.07537068430963642
2015-11-05,15,1614335539,1434,1361337.5101233723,29.785113625239,0.00450528804731443,29.0,0.0043865319775515926,15577.614425999998,2.356265648745448,0,0,0.0,0,0.0,992.98022634,579.3562779393599,3.935558153126832e-07,0.000151259723363848,0.0,16.826168776392556,8999999999,523,15,9063624.592172999,1370.9613484858576,604241.6394782,91.39742323239051,247981.508014,37.5096143015475,9063624.592172999,1370.9613484858576,0.06260427135598984,0.06753091851035628,0.07528501310560919
2015-11-06,13,1614335539,1429,1287246.0983607725,29.204672516252398,0.004177066750514116,29.0,0.0041477929840678,15274.043726,2.184605910518883,0,0,0.0,0,0.0,1431.24390828,551.5972515085659,3.834765977059021e-07,0.0001430273442782,0.0,5.343712374567965,8999999999,523,10,6288236.370421,899.3897482549031,628823.6370421,89.93897482549032,175000.0,25.029785248685002,6288236.370421,899.3897482549031,0.06273780540719369,0.06793610098107235,0.07571972660017698
2015-11-07,13,1614335539,1427,1342024.718988148,27.43865125,0.00409148313747628,27.0,0.004026074157411786,14816.871675,2.2094008942371914,0,0,0.0,0,0.0,12987.31944485,588.1381019429858,3.8580104000061017e-07,0.00014911385768191798,0.0,25.21682708352102,8999999999,540,12,692983.647412,103.33346497608943,57748.6372843333,8.61112208134078,6378.2969735,0.9510924671594873,692983.647412,103.33346497608943,0.06280943885979816,0.0634596719644587,0.0758535458974845
2015-11-08,10,1614335539,1430,1240092.4319253287,29.250950570342198,0.004030431381437075,29.0,0.003995853392203377,15386.0,2.120006906635902,0,0,0.0,0,0.0,1439.5011355999998,550.0247670794837,3.699999999999989e-07,0.00013778804800701299,0.0,17.65373808199484,8999999999,526,5,6252165.959746,861.473743409294,1250433.1919492,172.29474868185886,1688.959746,0.2327184665637605,6252165.959746,861.473743409294,0.06275529010552698,0.06527203763830315,0.07660561849112564
2015-11-09,16,1614335539,1425,1335539.7115552882,29.453524297348498,0.004370705705415353,28.5,0.004229209087061657,15551.460829,2.3077326124593056,0,0,0.0,0,0.0,2643.94520058,595.4453833437401,3.900000000000001e-07,0.00014839330130040902,0.0,28.80866918684486,8999999999,528,10,3404003.985034,505.13138897894305,340400.39850340004,50.513138897894315,150118.0,22.2765056046148,3404003.985034,505.13138897894305,0.06288274207303045,0.06631315077894513,0.07694893388581815
2015-11-10,20,1614335539,1422,1237960.8567052695,29.3676740290698,0.004039558989389768,29.0,0.003988984983160201,15153.719799,2.084412438525117,0,0,0.0,0,0.0,1887.43779842,559.444877676246,4.071604114015866e-07,0.00013755120631586898,0.0,20.318097980783573,8999999999,516,14,4768369.059131,655.8949162427342,340597.78993792896,46.84963687448109,20412.6,2.8077777540433075,4768369.059131,655.8949162427342,0.06313380787755378,0.06803109953489292,0.07770301210636046
2015-11-11,6,1614335539,1440,1139484.1275696896,30.239793772541,0.003828640558735541,30.0,0.0037982804256543297,14757.019361,1.8683765926629423,0,0,0.0,0,0.0,1979.00219688,518.8055680166848,4.09842197545294e-07,0.00012660934752181102,0.0,7.1825654851442735,8999999999,488,7,4547746.34064,575.7871968831341,649678.048662857,82.25531384044768,151800.0,19.21929895381091,4547746.34064,575.7871968831341,0.06338162943690151,0.0697283372851205,0.07794134125827054
2015-11-12,21,1614335539,1433,1184689.7112786137,32.2375036332665,0.004243493208431249,31.0,0.004080597894857514,16086.514313,2.117503111007196,0,0,0.0,0,0.0,988.08873216,540.8684100229403,3.8999473991817815e-07,0.00013163219015669398,0.0,11.81659891208049,8999999999,499,16,9108493.707158,1198.9709757016724,569280.856697375,74.93568598135451,271529.1844415,35.741981239495566,9108493.707158,1198.9709757016724,0.0634204414098543,0.07003586751078401,0.07800447888194845
2015-11-13,11,1614335540,1426,1154585.3887378697,29.860759493670898,0.0038307551790932,29.0,0.0037203306974576173,14154.0,1.815777954890176,0,0,0.0,0,0.0,54140.54885884,672.3177502084169,3.803595282368596e-07,0.000128287265429573,0.0,12.329697291103908,8999999999,474,7,166234.0,21.32570528141964,23747.7142857143,3.0465293259170934,1250.0,0.16035908178696626,166234.0,21.32570528141964,0.0634469146534576,0.06996408586334496,0.07811425974641391
2015-11-14,19,1614335540,1435,1168995.3822079287,27.5353580143113,0.003576522929972057,28.0,0.0036368745228287642,15392.265130000002,1.9992763178543775,0,0,0.0,0,0.0,2161.77698813,681.6909363042719,3.900000000000007e-07,0.000129888375815313,0.0,15.982934595867254,8999999999,559,16,4163241.6518510003,540.7566962855873,260202.603240687,33.797293517849134,10000.0,1.2988837581531298,4163241.6518510003,540.7566962855873,0.06341796798436222,0.06983765361197829,0.07735018366561175
2015-11-15,19,1614335540,1426,1007773.2680060819,30.575009168207,0.003423630768020391,29.0,0.003247269419491517,16541.07996,1.8521842454990332,0,0,0.0,0,0.0,412.99625986,585.8661292631717,3.499999999999989e-07,0.000111974807568673,0.0,-1.7264772840301164,8999999999,541,22,21791964.900672,2440.1510762960243,990543.859121455,110.91595801345564,72822.208333,8.15425276481349,21791964.900672,2440.1510762960243,0.06435875966535724,0.07517531930788486,0.07944339082184422
2015-11-16,12,1614335540,1423,1162275.8646721402,28.7732715131086,0.003715831003451153,28.0,0.003615969357159544,15364.926988,1.9842537558429172,0,0,0.0,0,0.0,2633.53917846,677.7194856758558,3.8999999999999907e-07,0.000129141762755698,0.0,3.2405373300400986,8999999999,534,12,3417454.37949,441.33608270451873,284787.86495749996,36.77800689204322,2569.2093019999998,0.3317922181486164,3417454.37949,441.33608270451873,0.06519740374456066,0.07779272519761196,0.08137976342619742
2015-11-17,15,1614335540,1441,922914.6232070066,31.5114440673077,0.0032313747257021485,30.0,0.0030763820776985103,16385.950915,1.6803148573651172,0,0,0.0,0,0.0,667.3995823,561.6671250242093,3.053331385154886e-07,0.000102546069256617,0.0,-17.192296539894187,8999999999,520,23,13485174.755489,1382.8516644139581,586311.945890826,60.12398540930251,76904.804113,7.886285368738264,13485174.755489,1382.8516644139581,0.06739246702485006,0.08855578708742846,0.08600554457176353
2015-11-18,29,1614335540,1435,997161.1796437325,33.7775935039063,0.0037424116652915655,30.0,0.0033238705991817602,17294.127874,1.916114772629278,0,0,0.0,0,0.0,267.11785251,593.7825563449517,3.299999999999996e-07,0.00011079568663939199,0.0,-5.542745959585145,8999999999,512,46,33692993.239822,3733.0383209424717,732456.3747787391,81.15300697701022,311803.5,34.546482879065664,33692993.239822,3733.0383209424717,0.06760583353466718,0.08935467111966566,0.08654562135107059
2015-11-19,15,1614335540,1423,1001233.5737052339,17.9273202463768,0.0019943816576924907,15.0,0.00166872262302747,6184.925485,0.6880616719039097,0,0,0.0,0,0.0,5450.70250122,596.2856535309655,3.410092364997558e-07,0.000111248174868498,0.0,-3.270424626443904,8999999999,345,14,1651163.3128,183.6889049588229,117940.236628571,13.120636068487297,100.0,0.0111248174868498,1651163.3128,183.6889049588229,0.06760698240197421,0.08929680573145675,0.08654483052472961
2015-11-20,12,1614335540,1434,985137.8547765763,14.5296296296296,0.0015904097961802108,14.0,0.001532436663156056,7846.0,0.8588212899373155,0,0,0.0,0,0.0,1967.03846027,588.4884487783165,3.4000000000000204e-07,0.00010945976165400401,0.0,-7.188485480408003,8999999999,540,7,4575406.2163889995,500.82287391618814,653629.459484143,71.54612484516979,188.0,0.020578435190952753,4575406.2163889995,500.82287391618814,0.06757661211894785,0.08919671188688043,0.08655553132947907
2015-11-21,13,1614335540,1432,938607.0656116705,21.3629154819277,0.0022279314906255795,6.0,0.00062573804381064,1773.1219850000002,0.18491831372192322,0,0,0.0,0,0.0,794.36109233,558.410016751223,3.200000000000019e-07,0.00010428967396844001,0.0,-11.938651180405525,8999999999,83,12,11329860.042111,1181.5874098998122,944155.00350925,98.46561749165102,464588.0210555,48.45173324552084,11329860.042111,1181.5874098998122,0.06766195185525194,0.08957680101366433,0.08288117761005426
2015-11-22,15,1614335540,1426,845085.181426295,13.970450413333301,0.0013118022914967366,11.0,0.0010328818885246807,2095.567562,0.196770343724511,0,0,0.0,0,0.0,1471.06837131,504.83365186763064,2.9006312098188184e-07,9.38983535022437e-05,0.0,-23.126201889722825,8999999999,150,6,6118002.517419,574.470363108226,1019667.0862365,95.74506051803768,434135.2587095,40.764585990092655,6118002.517419,574.470363108226,0.06801725949341815,0.0911592553252184,0.08367977605903755
2015-11-23,20,1614335540,1430,934196.0358985356,14.1603222282004,0.0014698352104556187,14.0,0.00145319383378141,7632.413681,0.7922411784355767,0,0,0.0,0,0.0,10487.22828391,563.4886466305887,3.213483733620933e-07,0.000103799559555815,0.0,-14.143026967802385,8999999999,539,12,858186.715818,89.07940311855974,71515.55965149999,7.423283593213314,149.0,0.015466134373816437,858186.715818,89.07940311855974,0.06830333806347354,0.09330434365938307,0.08461267470028214
2015-11-24,9,1614335540,1431,950285.2287801248,14.303201506591302,0.0015102356797210641,15.0,0.0015838087148095199,7595.0,0.8019351459318869,0,0,0.0,0,0.0,253784.5514151,576.7753891379018,3.2999999999999875e-07,0.000105587247653968,0.0,-12.113798947229162,8999999999,531,6,35463.151515,3.744456561604496,5910.5252525,0.6240760936007493,97.0,0.010241963022434896,35463.151515,3.744456561604496,0.06831984396367036,0.09339140755662803,0.08208645699734211
2015-11-25,14,1614335540,1433,976688.2327874501,14.5341459330784,0.0015772588120033892,15.0,0.001627813721493285,7601.358323,0.8249063586777725,0,0,0.0,0,0.0,1388.23895582,591.5732144947838,3.2989045444979223e-07,0.00010852091476621899,0.0,-2.9372512285803394,8999999999,523,15,6483033.746665,703.5447526483538,432202.24977766705,46.9029835098903,1227.011682,0.13315643015947698,6483033.746665,703.5447526483538,0.06805526998332953,0.09266977596366784,0.08215765567953268
2015-11-26,11,1614335541,1425,1010312.9984149201,14.949986288770098,0.0016782406083719454,14.0,0.001571597997708942,5591.2948719999995,0.6276619875311052,0,0,0.0,0,0.0,1599.36452647,615.853473787197,3.151026867351525e-07,0.000112256999836353,0.0,-5.468768032941629,8999999999,374,7,5627234.9736669995,631.6965155180563,803890.710523857,90.24235935972231,60871.652416,6.83326907530145,5627234.9736669995,631.6965155180563,0.0680854735737599,0.09219164743026877,0.0822946556210663
2015-11-27,18,1614335541,1440,871696.615170603,15.118427634862401,0.0014642980219417285,14.0,0.001355972512638268,8239.543061,0.7980424219582412,0,0,0.0,0,0.0,1398.22894718,534.4896343089943,2.6958971361776795e-07,9.685517947416199e-05,0.0,-18.367312051435785,8999999999,545,16,6436714.114079,623.4291007429931,402294.632129938,38.96431879643711,9733.712483,0.942760469490856,6436714.114079,623.4291007429931,0.06883488038143991,0.09595071056875362,0.08421424120323008
2015-11-28,13,1614335541,1422,927497.628382027,14.9735321576994,0.001543101729590145,15.0,0.00154582938080847,8070.733833,0.8317318322490905,0,0,0.0,0,0.0,2376.12927863,595.7871301847005,2.890205734421775e-07,0.000103055292053898,0.0,-28.2438269454396,8999999999,539,11,3787672.6994419997,390.33971624557154,344333.881767455,35.48542874959745,35628.0,3.6716539452962778,3787672.6994419997,390.33971624557154,0.06898331777085108,0.08945387603598272,0.08377384731792144
2015-11-29,14,1614335541,1437,936703.1834143358,14.830662037878803,0.001543547593840751,14.0,0.0014570938410286439,7830.589556,0.814993129547916,0,0,0.0,0,0.0,2698.37874556,602.412441535346,2.800000000000009e-07,0.00010407813150204599,0.0,-33.94476385190918,8999999999,528,9,3335336.084241,347.1355475791539,370592.89824899996,38.57061639768377,20943.0,2.179708308047349,3335336.084241,347.1355475791539,0.06893140456968272,0.08739716199685478,0.08377947092033339
